Num (Col 1),Num (Col 2),Num (Col 3),Num (Col 4),Num (Col 5),Num (Col 6),Num (Col 7),Num (Col 8),Num (Col 9),Num (Col 10),Num (Col 11),Num (Col 12),Num (Col 13),Num (Col 14),Num (Col 15),Num (Col 16),Num (Col 17),Num (Col 18),Num (Col 19),Num (Col 20),Num (Col 21),Num (Col 22),Num (Col 23),Num (Col 24),Num (Col 25),Num (Col 26),Num (Col 27),Num (Col 28),Num (Col 29),Num (Col 30),Num (Col 31),Num (Col 32),Num (Col 33),Num (Col 34),Num (Col 35),Num (Col 36),Num (Col 37),Num (Col 38),Num (Col 39),Num (Col 40),Num (Col 41),Num (Col 42),Num (Col 43),Num (Col 44),Num (Col 45),Num (Col 46),Num (Col 47),Num (Col 48),Num (Col 49),Num (Col 50),Num (Col 51),Num (Col 52),Num (Col 53),Num (Col 54),Num (Col 55),Num (Col 56),Num (Col 57),Num (Col 58),Num (Col 59),Num (Col 60),Num (Col 61),Num (Col 62),Num (Col 63),Num (Col 64),Num (Col 65),Num (Col 66),Num (Col 67),Num (Col 68),Num (Col 69),Num (Col 70),Num (Col 71),Num (Col 72),Num (Col 73),Num (Col 74),Num (Col 75),Num (Col 76),Num (Col 77),Num (Col 78),Num (Col 79),Num (Col 80),Num (Col 81),Num (Col 82),Num (Col 83),Num (Col 84),Num (Col 85),Num (Col 86),Num (Col 87),Num (Col 88),Num (Col 89),Num (Col 90),Num (Col 91),Num (Col 92),Num (Col 93),Num (Col 94),Num (Col 95),Num (Col 96),Num (Col 97),Num (Col 98),Num (Col 99),Num (Col 100),Num (Col 101),Num (Col 102),Num (Col 103),Nom (Col 104),Nom (Col 105),Target (Col 106)
-0.08465514577685003,2.131217989779329,-0.1718296981318819,-0.32619013853572876,-0.0003194907097721795,0.14445562465240755,0.08708643757980929,-0.30379483112755035,0.41204819173882423,-0.0731763978918932,-0.07407353772235178,0.25898760790232733,0.04025322917194876,0.89080954516466,0.07666267858079033,1.3216888514264753,0.04779498658117952,0.21953176650744635,-0.1135501553086181,0.791364715003655,2.562399197401291,0.011789706267160357,-0.8835438317274459,0.2648477184645204,0.6596328006560421,0.054921969391458984,0.09185161251544344,-0.26829672174260705,-0.19653689832812127,-0.31485447748752776,0.5124259643967368,0.667488583418947,-0.27178006864701065,0.5311091756567271,-5.349993335778345,0.7332312663575894,0.13606401484847047,-0.0369330169862263,0.10428784592428228,0.03815811960194883,0.053290617361948164,0.3685020840144062,0.07393447053098552,-0.06536010657604163,-0.6964244741594947,1.3608706359147342,-1.0662163000589342,-0.5374930299231633,-0.2668994713892124,0.36233894169411623,0.4593199416285737,-0.43901507525082106,0.4308939986637611,-7.3825126383809465,-1.118468133260178,0.15672254538634747,-0.06153999201349139,0.2820887882502612,-0.40370390720684196,0.3384653075446683,0.039089307367363706,-0.7443899527051587,0.28357825295285966,0.18891446869685663,-0.25423013871695765,0.5395105842771504,0.040898176112828845,-0.004063476670036561,1.5212222773733686,-0.41323511292022486,-0.8250002801579456,-1.426261597123699,0.13814574447537886,-0.4659472690141053,-0.6906454864206892,-0.26041363611094037,-0.08311963139836982,0.30148591439229677,0.07464322360194,1.2884368875132097,0.19020291953991128,0.01866582745846423,-0.3944980885794106,0.3291033488745738,-0.4051505041787419,0.08480552169034018,-0.45419309328121227,0.5801839749691416,-0.5215845213621361,0.050618134686731514,0.0617780297676753,-0.07479119496117471,0.25321896086678036,-0.3376176054462555,-0.04225698252675656,-1.4945509082357358,0.11474420770468087,-0.1354260481866595,-0.05087067352600324,0.19300088513249158,0.08763462861435475,-0.05477890929909555,-0.0075468768173820155,0,0,0
0.6431731120245551,-0.7513289962359164,-0.23604825521708792,1.1746469367831185,-0.0008232880368815304,-0.12545381418559493,0.03403039605520647,0.8644930735720144,-0.7000177132739452,-0.24064015109045064,0.38089618218591037,0.03632493781211425,-0.45555473637128296,-0.2730323553892346,0.045613365438152406,-1.8507980043603744,0.12453089341716314,0.0005279348008294152,0.04692660922463682,0.1683823490232616,-0.7132352088277495,-0.48512324771187887,0.2290829228560779,0.07447818797766398,-0.6239751472523598,0.17267607758385595,-0.06270938920747708,-0.01369571251462629,-0.5699408438838468,-0.0037734600795753482,1.4380852454788273,-1.0536699504259142,0.02849339567961687,0.19263403667935902,-3.1041337585976074,0.044859977372414504,-0.44490806309227726,0.013631827920352842,-0.06395165879207983,-0.037659076736018246,-0.03580904104646483,0.4603587283270423,-0.028979712781179404,0.3383061544271945,0.6765570602991148,0.3449725594779806,0.09697808840154884,0.0850988652507255,0.9344490023956984,-0.9437875123204961,-0.021888013443366404,0.2287301483056097,-0.3333599408533118,11.859369027407027,0.418070317587079,-0.0840935224117976,-0.41816222355130667,0.8956572117087301,-0.4706872296512887,0.53539486443423,-1.0515376394461395,-0.47124853505046604,-0.7808381942408843,-0.2651681152480215,-0.10997312754551744,-0.6408665992873195,-0.2858113756520874,0.0002674060236975512,-0.027996469709840304,-2.1368510551447324,0.36889017801438984,-0.2443782710704795,-0.15266141322568114,2.0269248563375712,-0.5746133722530001,-0.15971920280308058,-0.5495230045902606,-0.3842548602478768,-0.6957058207775908,1.2165173104988947,0.2796162351328518,-0.33125404671207687,-0.12903225338251703,-0.265657394394294,1.5501362234243719,-0.1924488892629296,0.032968883823267785,-1.369565403577612,0.28469445955713635,-0.2257342393685558,0.0554696163520695,-0.1963968866969788,0.2967265590232801,-0.851845886520923,-0.047764971518705644,0.10182361999558949,-0.18144773802143405,0.30708021950182596,0.6127038503356217,-0.2163406633049667,-0.024698827910425734,-0.09263596629092884,1.6529144691993578,0,1,1
-0.05191027828252044,0.010735139211439254,1.6381398909099407,-0.11929411351307308,NaN,-0.8993435522979369,-0.013657562163789671,0.07422834445803823,NaN,-1.5694164291658388,-0.5826054866817297,-0.06944745193900956,0.3533084141401743,-0.46238694537364,-0.05422010386508071,-1.3636572766284276,0.11690140772663611,-0.0949511490136304,-0.04166768848716703,0.13383247111924185,0.5069370854959412,0.03994562759876272,0.41000918884023047,-0.09582664967331775,-0.09616314181251748,0.1718806784179333,0.02306133097044691,-0.06729944879203889,-0.20888490486314257,-0.07781069949465125,0.46401308824151605,NaN,-0.18108421257695578,0.6678570515567235,0.06963579537440437,-0.02472305512122469,0.1530200108108525,0.03061055876493321,-0.11366447034409771,0.010606728698663038,-0.1560733708210962,1.6955731398730007,-0.09841221201278577,NaN,-0.9816466026076583,0.22626771342577634,-0.5154751610896234,-0.11826490794268513,1.2178435400511556,-0.3646174430532788,-0.8202490218496075,-0.5535375896441267,0.10049658884846963,NaN,0.05240039969263035,-0.12288545882542767,0.5368826980191247,NaN,-0.5282450261450377,-0.005569573556021933,1.0793464775388442,-0.3843216706800423,0.517231562866433,-0.4220236682724046,-0.0560992773890489,NaN,-0.46853754655729907,-0.009060560987898656,-0.2646783962363496,-0.5272848469902354,0.1733729320709597,-0.20571328533420397,-0.17733020125265458,-0.19026160546528398,0.1361580075906951,0.17480184269511034,-0.3836659807597633,0.7910653876374194,-0.29321864519493024,NaN,-0.41621438325439236,-0.11416987206461106,-0.09350409249247016,-0.03127001752716438,NaN,-0.5607443789937185,0.18024227154682151,-1.2880811882741254,0.4598577978858225,-0.29485679147600763,-0.46806598222040624,0.14682078337289822,NaN,NaN,0.0035069736180823666,0.3463660281780818,-0.15367252436734646,NaN,0.15910194933754576,-0.1413949056608918,0.3224962491646452,-0.1048645403642832,-0.4920707927483711,0,0,0
-0.09858618639721325,-0.6035309300334548,-0.07616953854976932,-0.3776501190211863,-0.0005043707268021368,-0.07618449095838918,-0.030290338198866885,-0.22320163185941827,NaN,-0.461735000755343,-0.6494893744778195,-0.14440055777604957,NaN,0.8712215021781935,0.16996754075869203,-0.09375939607774088,-0.13067819947759887,NaN,-0.007408561269599081,-0.02673682492556197,-0.8593519080067575,-0.35496396440538486,-0.29443832196225,-0.16532916580509094,0.9345661298778493,-0.283875925897124,-0.02748975969261043,-0.22671558779570122,1.060897344849858,2.095409753063925,-0.7810381022650837,NaN,-0.11432491969571347,-0.09544776209298113,2.5960025689448254,0.17213062899689646,0.14151017604266228,-0.11006751301399187,-0.3781684486047914,NaN,-0.12089703890875755,-0.2249202564032154,0.6422874676492797,0.19683043743019873,-0.4692133764756986,0.8771172438169054,-1.059955436361662,-0.40444166399034304,NaN,0.5303085620393103,0.759473344507897,1.5042424794470775,-1.1475829145838106,-1.206050615500866,0.6216985694417166,0.2054403479278672,0.039495113763400376,-0.3964445526084501,-0.614731035929703,-0.3316266196471953,0.5703794622697334,0.6509480249390746,-0.14351528443584474,0.45122239934769764,0.42684789451363125,-1.0154158877285164,-0.4194830361414466,-0.0032872182363330124,-0.748620915907171,NaN,-0.20709002679048324,NaN,-0.07671774779978359,-0.09541161858190302,-0.6108813450818111,-0.04487933408965859,-0.00590474221903652,-0.02668514318077332,0.7601298781037301,-1.8486954467253773,-0.14386059703144424,0.1465727035632108,0.24635093279302248,-0.11408809179765472,NaN,0.011820378868778512,0.01453385849195483,1.7828123901343869,-0.3551496090564524,0.48261812462630965,0.20688216489319808,0.00752458424627378,-1.2038006578325855,3.838244236849071,-0.0019462584402751898,-0.20583019468176456,-0.0911196621725639,-0.034074878817016756,-0.38103111619191155,0.6534451044867159,NaN,0.025986421126354586,0.29218031195965116,0,1,1
-0.14140623902359106,1.9275141894916874,-0.17951733140846599,0.08927430400986344,-0.0012235529544478267,0.795250754162459,-0.0879051894214109,0.1905787315986736,-0.03504317948898687,0.2238256402122751,-0.48372720265486463,0.05063999500244234,0.033954093899438625,0.5826831581070592,0.0868946594734894,1.6987622218850469,-0.10440453063921946,0.2929961082728871,-0.1775326318922124,0.23459433064707438,-0.4231445316891526,-0.2005563501304343,-0.11251125528165583,0.4032486774210299,0.804252969171025,0.14591101881851476,0.08981880681917279,-0.7891637712915078,0.0012648270469208323,0.7971161438674289,0.07569284761877695,-0.9602603698733149,-0.4364786283403186,0.10822698095579322,-2.349702392617536,-0.6626293762164013,-0.23707559174878115,-0.0745347049363729,0.3302182766039788,-0.022046015238090882,0.1103853301968734,-0.43187842260256226,0.1394977594351151,0.04474907807073234,-0.7688098867881059,-0.45944152741533467,0.08058947300803601,-0.47170396941924714,-0.29286084171085747,1.621803141841133,-0.4707673477997562,-0.07936216178385794,0.8041378193383898,-5.928327792127643,-1.010250293125174,0.1588413791311413,-0.3215768057317662,-1.3720986185037045,0.17408734721217534,-0.5023323347191119,0.475075152605363,0.09715327992808938,-0.07366461387013502,-0.8488244831291482,0.17978270551825662,-0.12381333060666398,0.02141417232938091,0.006150720549286558,0.5288721854938437,-0.5554567103308568,-0.11544727419596149,0.42136557303691735,0.13755247833752865,-0.3980497113262517,0.6893907206282865,-0.31812757831988114,0.08368777701942634,0.10968022396506197,0.35011445419081944,-0.34166441757971855,-0.08283208625579194,0.16835834603806044,-0.0052775248542679025,0.050944709249832465,-2.4486610429635585,-0.06275592764668389,-0.22348903347869217,1.2314322861985214,-0.442124597776971,0.5286518681498036,-0.5887181642901627,-0.13004276752167387,0.21316578572136097,-0.8040596747938725,0.019703615009732858,-0.4112053836702718,-0.027360918352182673,-0.25554273184166476,-0.16795542650776943,0.1477988110628927,-0.5711725823909141,0.04110900651662994,-0.05170954491614922,0,0,0
-0.6857498199104692,NaN,0.1760310472652882,-0.07722108855028015,-0.0005800911108000689,0.48801285871419303,0.1295291056671462,-0.4883383773443925,0.23154804294089149,1.0128643151667651,-0.4530341884436941,NaN,-0.26933308532911643,0.04572574074646483,-0.06520283012401565,-0.6850206537261729,NaN,-0.07068456767543205,-0.007739101183982017,0.5614563770778973,0.017106053515269393,0.30887858430230036,-0.4441699632148177,0.5344287974864145,0.45817405634362857,0.12427798662724039,-0.24970492032643557,NaN,-0.21978522879320328,0.5061813747556173,-0.35328997309601773,0.6583984981808653,-0.0066759890558078655,0.09269245647935932,1.8269933854601523,-0.40684385163336295,-0.06437503954963224,-0.040638575774185906,-0.13109398359658686,0.021371595587550918,NaN,0.741161249054447,0.4740975359183896,-0.1724001684146799,0.4346179332777262,-0.29665374290348506,-0.2094782245016022,0.3446254491686918,-0.015105375538302303,-0.0395457225812573,1.5210248263842894,0.7005717064901913,0.2398819130580718,-0.7014365487540876,-0.03305191298271426,-0.09716722258269848,0.21633547657782448,NaN,0.3126605978106643,-0.5574978980919105,-0.408457057685497,0.914699998745554,0.10278591065329348,0.3286667170661134,0.3051491341801039,-0.18849702156372392,NaN,0.0002572210193598607,-1.1827862528872088,NaN,-0.5310443983805322,-1.2136355369172278,0.14761989528108513,-1.5483153502977514,0.48007169703586117,-0.10203722856674029,0.09342071515916117,-0.08951092578427428,NaN,NaN,-0.20330679477498795,0.1266680777133226,-0.19227739827196483,0.22395827194426796,-0.00767640341634661,0.43177610420140217,-0.011984433910513997,NaN,-0.07161081855757384,0.08235689125220229,1.1096945066745347,-0.0409463513734769,0.03208809014845242,5.562218591776917,-0.005905443326972242,-0.3895668873774806,-0.05896105029664487,-0.016990069361886975,-0.6575864552428334,NaN,NaN,-0.019968397391906742,-0.18332717746765462,0,0,0
0.25112517977000215,0.802054982223784,0.14335699290745582,0.03887610493096767,0.0012081616741352811,0.033443647966368506,-0.07195028672925714,0.24097276485170013,-0.8954835311241371,0.2473040673507166,0.2681697021841676,-0.2069127146436015,0.014225204781442808,-0.2967099738347196,0.008541425652664789,1.7774516218639784,-0.10382305935902025,0.10429747679648567,0.010003780735193684,-0.4716129662841343,-0.6212268874785145,-0.04545326827295884,0.21556002365646904,-0.18876557054921866,-0.2396421007353246,-0.20471372163012275,-0.06946831219727966,-0.4601356908383269,-0.4724645440669137,0.2055986278184076,0.23401548430944114,-0.07809143344603336,0.7641829063955147,0.3024812212271225,4.420899688815235,-0.2903563806477884,0.3341948802922442,-0.1842040925995272,0.058726033763045755,0.00036070827410850993,-0.41964053889533237,0.44538948300512365,-0.0035933487988938522,-0.6451760447403692,-0.03132273659343346,-0.9379516329034928,-0.4209924429207247,0.23046375535761526,-0.7194973067039234,-1.1038828933454476,-0.6765674099055079,-0.3199699144158833,-0.80479964305995,8.441499069285953,-0.04327549270872425,-0.006184311209107472,0.09520985001717688,0.46079498909720656,-0.7157317979703575,-0.6841956156669298,0.5619802903647078,-0.4151501188381759,-0.3865801570574557,0.2294563954450919,0.5608867901198167,0.19973163104149655,-0.7447412213880342,-0.0043445722620830155,0.1073466305273027,1.1137753869689384,0.19046119075881535,0.9661440553381779,-0.0529256335530358,0.5292526999122176,-0.13131616300342852,-0.03068468796019499,0.06933786578589413,-0.6582140056814374,-0.8801626302756714,0.13716649220145036,-0.2859766001070848,0.25154769551885137,1.1652873551496095,-0.13086004732076753,0.29244302958659457,-0.1165331308230994,0.4057588305271404,0.920151356270127,-0.18373364822434488,-0.27056319033857673,-0.8268826400183533,-0.10183890861963328,-0.8529558094090641,-0.4935493345141582,0.11992680917421308,0.46722284136594294,-0.24756362491056075,0.04574443103350544,0.17628754335060515,0.06771056091484307,-1.4081620008474878,0.04470110560358703,0.6860150876790443,0,0,0
0.07391220229513717,0.3896449498599039,-0.13020409766985702,NaN,-0.00016418425495904799,-0.02046523652220115,NaN,0.5587051540372396,-0.1335241762470799,-0.3767163436450305,NaN,NaN,-0.12842100427577252,-0.05584936039199988,NaN,0.8168501023759857,-0.31015832010940547,-0.03522920490644311,-0.2103325836241763,-0.4184444989174056,-0.1472684739747268,0.656548610308132,0.0842513077587079,0.14112927301194078,-0.16992138051080138,-0.05383180358094849,0.08908555911472094,-0.5883671868936617,-0.1431419438365291,NaN,0.7248588434959644,0.3142271302912196,0.8532633038058584,-0.2980714510778629,2.2666537292738536,-0.009431246909598975,0.30191660716458596,0.06737921588414486,-0.09383298142111417,0.12598783542398523,-0.10403954997776128,0.4639240768027293,0.014227019024109442,-0.05055249196848165,0.37991317297084704,-0.23571235868305235,-1.1978489867769115,-0.057613882512078045,0.2864578174752872,0.0899021919041038,NaN,0.15823226808381527,-0.48059489867121774,2.2423955243953166,-0.5942906114677821,-0.12424968452287208,0.247843478586609,0.286348627107694,1.3848945643444235,-0.19867877094896466,-0.28851119435227285,-0.5359949020118525,NaN,-0.10364223215453224,0.5606904304487368,0.17518339445533132,0.5009875540336157,0.0003858992554498237,-0.39982431290217074,3.2508308758657107,0.3043404345548951,-0.6967101677502808,0.11579538026331351,1.7415222579624277,0.2713352006546152,0.04482206857140058,0.1198480174442091,-0.2115615847080709,-1.1149156707019978,NaN,-0.10026155004775655,0.18712369028984355,-0.4349990269665153,-0.24011023508072948,0.3257786121705521,0.2054656803900164,0.228553941872958,0.16942792270275475,1.6221199051067685,0.14535418608495673,0.03945759013168562,0.45718694281944133,-0.024429363741631998,-0.06397322318539447,0.012238004850072266,0.39405059310673723,-0.1319954010763562,0.14834154971155636,-0.13013773471279386,0.07975658986683459,-0.3935942641630143,0.019148505374651632,NaN,0,0,0
-0.32808364253490385,0.7708609350847883,-0.08507819142065191,-0.25090762963247026,-0.001112736455763835,0.4365866359177118,0.01266509335585587,-0.22938832186263644,1.076234770910321,0.30520742459550737,NaN,-0.01976724115983632,-0.12890499825725946,0.27167030313973217,-0.030812437001053232,-0.32758104821329914,NaN,0.1631672128269446,-0.045831029936293954,0.1780379805639316,0.9465659897515057,NaN,0.8553745425045776,0.023679130938955826,NaN,0.06123485100365472,0.09991502919875384,0.5587094128416202,-0.07520496848999324,-0.37019283552926946,-0.8448076922480299,-0.6874546641253189,-0.08778473875350935,NaN,-1.9044724337831553,-0.2612759514870307,-0.3052989452040993,0.5543299929181968,0.050955491741193584,0.12940135978584413,0.14381251053166869,0.2515796057336977,-0.9313281388690569,0.37762044328988004,-0.7432057318881861,-0.6705977754088618,-0.10121666550994159,0.8464005423103,0.14561797723254122,0.004494903855017998,-0.721829607761017,-0.19464696881673224,-0.5766517300862668,4.647171997803434,0.679850479899138,-0.009310255435319412,0.21000357336631945,-0.08564684866461707,NaN,0.13255133207850522,0.8063031018260031,0.10894662071608095,0.2729026075869321,NaN,NaN,NaN,0.6772875885726456,0.010038444653590002,-0.5283476454212874,-0.726866641492248,0.5537294833591322,-0.28590899899539335,-0.07356072782049515,NaN,-0.5957718148212159,-0.038549501824831564,0.19160428641325894,0.26029419402424847,0.9247689232157009,-1.322695991980455,-0.6225835019032044,-0.09939371504161187,NaN,0.33316152943260763,-0.4882984001877903,-0.11537228233818461,0.36078625631656613,-0.3572982923919681,-0.7520054487973983,-0.544230659833023,1.0936937556735309,-0.2734821111465953,0.8678543348683991,-1.8936461590228504,-0.05666043320680248,-0.31627161005190974,0.0759086159690297,-0.028025812187869717,NaN,-0.02954337135721324,1.228938262964668,0.0326589737146598,-0.19410018233098408,0,0,0
0.013913847392630609,-1.5835447369112552,0.21362407699695368,1.1651368743827946,0.00023090682555458174,1.1494425069642815,-0.03859642173919723,-0.05886805566678318,-0.18876018926443056,1.5356332335214997,0.7317857948524447,-0.03570560373356706,-0.3231144502376347,-0.6399362810976311,-0.017087908767691985,-0.16856833120948087,-0.2301203981911618,-0.13477713068156408,-0.0395181422186253,-0.21237513259860713,0.08512496675960966,-0.646586308408163,0.199667673979283,-0.16918177571416865,-0.6133217328773433,0.1019721237117925,0.08545158840541026,-0.19878200235523855,-0.060520849883042974,-0.1271162206130418,2.6741991373846616,-0.05878023475351646,0.14852206424716127,-0.028824010862306796,4.565526330280529,0.1618351645165401,-0.06540179892880339,0.035480061691473164,-0.17877359688125785,-0.17237635401644172,-0.3666627121443052,0.713385139387464,-0.2645588726524876,0.043681958336361675,-0.5027935373543949,0.7413585788755612,0.07763989136941007,0.6939574437447577,-0.18408257551914084,-0.8343672327689784,-0.20585685196780149,-0.09992356693340926,1.5006004549050282,0.28692020572656496,-0.4972505614440795,-0.07834628988194953,-0.17457038056958296,0.23675903409875224,-0.2525047810880381,-0.16338006786079445,0.4587718748784709,0.6175974279887795,0.15070863258791795,0.6889358976732822,0.12469641205575989,-0.6168641874594776,-0.2812321507389837,-0.0061482107006533525,-0.22137395137468657,-0.5802994740010142,0.17437412573607017,-0.33534884317525215,0.02516924098048276,0.307863132140075,0.46037124675002816,-0.020836409538200436,0.49393218221761637,-0.5927271002604027,-0.6865375788948206,0.46180884813343376,-0.4323316523925969,0.31755751980040786,-0.10983309236988421,0.5935548176826208,2.4029736941576108,0.059838293042627895,0.21406693720935235,0.06559728298058633,-0.07520869665101089,-0.8880272458712722,-0.6208475794054467,0.0030628117455444954,-0.7135009499972623,0.5936312520706762,0.046673215499663016,-0.5542095494131164,0.0814912156464552,0.060796125895859046,0.37082902318198185,0.0005754271309802281,0.23325036237855346,0.1740239017429974,0.44800684110739053,0,0,0
